68	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	0	71	chr4	191154276	182704238	182704309	1	71,	0,	182704238,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	5767094	5767164	1	70,	0,	5767094,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	11066005	11066075	1	70,	0,	11066005,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	14014547	14014617	1	70,	0,	14014547,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	19082991	19083061	1	70,	0,	19082991,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	23646830	23646900	1	70,	0,	23646830,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	27380778	27380848	1	70,	0,	27380778,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	46727743	46727813	1	70,	0,	46727743,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	48870063	48870133	1	70,	0,	48870063,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	48923341	48923411	1	70,	0,	48923341,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	52804710	52804780	1	70,	0,	52804710,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	53322184	53322254	1	70,	0,	53322184,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	54273641	54273711	1	70,	0,	54273641,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	54693261	54693331	1	70,	0,	54693261,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	55398566	55398636	1	70,	0,	55398566,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr4	191154276	58165027	58165097	1	70,	0,	58165027,
68	2	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	113203675	113203745	1	70,	0,	113203675,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	621650	621720	1	70,	0,	621650,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	4406864	4406934	1	70,	0,	4406864,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	22092454	22092524	1	70,	0,	22092454,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	23075359	23075429	1	70,	0,	23075359,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	26442977	26443047	1	70,	0,	26442977,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	34161028	34161098	1	70,	0,	34161028,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	34458103	34458173	1	70,	0,	34458103,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	41432322	41432392	1	70,	0,	41432322,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	41687147	41687217	1	70,	0,	41687147,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	46828065	46828135	1	70,	0,	46828065,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	53959240	53959310	1	70,	0,	53959240,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	54431808	54431878	1	70,	0,	54431808,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	58747728	58747798	1	70,	0,	58747728,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	70059254	70059324	1	70,	0,	70059254,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr3	198022430	70068197	70068267	1	70,	0,	70068197,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr22	51304566	49385042	49385112	1	70,	0,	49385042,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr22	51304566	35076822	35076892	1	70,	0,	35076822,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr22	51304566	34949140	34949210	1	70,	0,	34949140,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr22	51304566	25738289	25738359	1	70,	0,	25738289,
65	5	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr22	51304566	28733292	28733362	1	70,	0,	28733292,
65	5	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr22	51304566	22634638	22634708	1	70,	0,	22634638,
65	5	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr22	51304566	16696878	16696948	1	70,	0,	16696878,
64	5	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	70	chr22	51304566	17480996	17481065	1	69,	1,	17480996,
64	6	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr22	51304566	32694105	32694175	1	70,	0,	32694105,
57	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	11	71	chr22	51304566	47744996	47745056	1	60,	0,	47744996,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr21	48129895	10770250	10770320	1	70,	0,	10770250,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr21	48129895	17290365	17290435	1	70,	0,	17290365,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr21	48129895	36869529	36869599	1	70,	0,	36869529,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr21	48129895	17293299	17293369	1	70,	0,	17293299,
65	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	3	71	chr21	48129895	26290366	26290434	1	68,	0,	26290366,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr21	48129895	32212498	32212568	1	70,	0,	32212498,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr21	48129895	35301353	35301423	1	70,	0,	35301353,
65	5	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr21	48129895	19123859	19123929	1	70,	0,	19123859,
65	5	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr21	48129895	20447526	20447596	1	70,	0,	20447526,
64	6	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr21	48129895	10878691	10878761	1	70,	0,	10878691,
58	2	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	11	71	chr21	48129895	19145529	19145589	1	60,	0,	19145529,
60	6	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	67	chr21	48129895	10025384	10025450	1	66,	4,	10025384,
47	1	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	23	71	chr21	48129895	20245859	20245907	1	48,	0,	20245859,
47	1	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	23	71	chr21	48129895	15365243	15365291	1	48,	0,	15365243,
46	1	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	24	71	chr21	48129895	17324964	17325011	1	47,	0,	17324964,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	1524720	1524790	1	70,	0,	1524720,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	8092999	8093069	1	70,	0,	8092999,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	12427234	12427304	1	70,	0,	12427234,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	18934079	18934149	1	70,	0,	18934079,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	23599439	23599509	1	70,	0,	23599439,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	25164930	25165000	1	70,	0,	25164930,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	44104280	44104350	1	70,	0,	44104280,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	7100297	7100367	1	70,	0,	7100297,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	12107812	12107882	1	70,	0,	12107812,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	12785132	12785202	1	70,	0,	12785132,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	16891537	16891607	1	70,	0,	16891537,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	22024559	22024629	1	70,	0,	22024559,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	23163994	23164064	1	70,	0,	23163994,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	33662537	33662607	1	70,	0,	33662537,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	41247045	41247115	1	70,	0,	41247045,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr20	63025520	44319940	44320010	1	70,	0,	44319940,
68	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	0	71	chr2	243199373	39805622	39805693	1	71,	0,	39805622,
68	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	0	71	chr2	243199373	100771586	100771657	1	71,	0,	100771586,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	11139699	11139769	1	70,	0,	11139699,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	34800116	34800186	1	70,	0,	34800116,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	36343118	36343188	1	70,	0,	36343118,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	58612139	58612209	1	70,	0,	58612139,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	63318274	63318344	1	70,	0,	63318274,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	66154785	66154855	1	70,	0,	66154785,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	66857681	66857751	1	70,	0,	66857681,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	66873208	66873278	1	70,	0,	66873208,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	71642071	71642141	1	70,	0,	71642071,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	103186282	103186352	1	70,	0,	103186282,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	113264857	113264927	1	70,	0,	113264857,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	114232530	114232600	1	70,	0,	114232530,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	116560471	116560541	1	70,	0,	116560471,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr2	243199373	125117346	125117416	1	70,	0,	125117346,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr1_gl000192_random	547496	85593	85663	1	70,	0,	85593,
64	6	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19_gl000208_random	92689	33346	33416	1	70,	0,	33346,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	44368899	44368969	1	70,	0,	44368899,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	19835355	19835425	1	70,	0,	19835355,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	33276330	33276400	1	70,	0,	33276330,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	35056559	35056629	1	70,	0,	35056559,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	37192289	37192359	1	70,	0,	37192289,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	40208046	40208116	1	70,	0,	40208046,
65	5	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	8909986	8910056	1	70,	0,	8909986,
65	5	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	20032215	20032285	1	70,	0,	20032215,
65	5	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	35194751	35194821	1	70,	0,	35194751,
65	5	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	40112496	40112566	1	70,	0,	40112496,
64	6	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	15707590	15707660	1	70,	0,	15707590,
62	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	5	71	chr19	59128983	53711041	53711107	1	66,	0,	53711041,
66	3	0	0	1	1	1	326	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	15603672	15604067	2	30,39,	0,31,	15603672,15604028,
63	7	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	20814044	20814114	1	70,	0,	20814044,
63	7	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	21735175	21735245	1	70,	0,	21735175,
63	7	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr19	59128983	22341790	22341860	1	70,	0,	22341790,
68	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	0	71	chr18	78077248	53469499	53469570	1	71,	0,	53469499,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	10576122	10576192	1	70,	0,	10576122,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	13346540	13346610	1	70,	0,	13346540,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	13979326	13979396	1	70,	0,	13979326,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	22294247	22294317	1	70,	0,	22294247,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	34457103	34457173	1	70,	0,	34457103,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	34679502	34679572	1	70,	0,	34679502,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	41833669	41833739	1	70,	0,	41833669,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	47300904	47300974	1	70,	0,	47300904,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	67197964	67198034	1	70,	0,	67197964,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	70637229	70637299	1	70,	0,	70637229,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	71139468	71139538	1	70,	0,	71139468,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	1519653	1519723	1	70,	0,	1519653,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	10256115	10256185	1	70,	0,	10256115,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	14041049	14041119	1	70,	0,	14041049,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr18	78077248	19466371	19466441	1	70,	0,	19466371,
47	1	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	23	71	chr17_gl000205_random	174588	127455	127503	1	48,	0,	127455,
68	2	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	64596166	64596236	1	70,	0,	64596166,
68	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	0	71	chr17	81195210	31389644	31389715	1	71,	0,	31389644,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	6709250	6709320	1	70,	0,	6709250,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	25513415	25513485	1	70,	0,	25513415,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	68544421	68544491	1	70,	0,	68544421,
66	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	2	71	chr17	81195210	14436901	14436970	1	69,	0,	14436901,
67	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	0	71	chr17	81195210	52148235	52148306	1	71,	0,	52148235,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	12356688	12356758	1	70,	0,	12356688,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	30971396	30971466	1	70,	0,	30971396,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	32413522	32413592	1	70,	0,	32413522,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	32622931	32623001	1	70,	0,	32622931,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	39360590	39360660	1	70,	0,	39360590,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	54268038	54268108	1	70,	0,	54268038,
66	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	58962269	58962339	1	70,	0,	58962269,
65	4	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	70	chr17	81195210	50432050	50432119	1	69,	1,	50432050,
65	5	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr17	81195210	3233470	3233540	1	70,	0,	3233470,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr16	90354753	5798340	5798410	1	70,	0,	5798340,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr16	90354753	16937862	16937932	1	70,	0,	16937862,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr16	90354753	18836044	18836114	1	70,	0,	18836044,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr16	90354753	34770499	34770569	1	70,	0,	34770499,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr16	90354753	34846315	34846385	1	70,	0,	34846315,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr16	90354753	47845349	47845419	1	70,	0,	47845349,
67	3	0	0	0	0	0	0	-	M02438:125:000000000-G397Y:1:2104:16376:20132|HPV18_Qv15957|right|2313	71	1	71	chr16	90354753	52044980	52045050	1	70,	0,	52044980,
